Volatility 3 Framework 2.26.2

facility	level	timestamp	caller	line
kern	info	0.577332	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.577389	-	pci 0000:00:17.6: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.577389	-	 SUBSYSTEM=pci
kern	info	0.577389	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.577448	-	pci 0000:00:17.5: BAR 13: no space for [io  size 0x1000]
kern	info	0.577448	-	 SUBSYSTEM=pci
kern	info	0.577448	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.577505	-	pci 0000:00:17.5: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.577505	-	 SUBSYSTEM=pci
kern	info	0.577505	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.577565	-	pci 0000:00:17.4: BAR 13: no space for [io  size 0x1000]
kern	info	0.577565	-	 SUBSYSTEM=pci
kern	info	0.577565	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.577622	-	pci 0000:00:17.4: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.577622	-	 SUBSYSTEM=pci
kern	info	0.577622	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.577682	-	pci 0000:00:17.3: BAR 13: no space for [io  size 0x1000]
kern	info	0.577682	-	 SUBSYSTEM=pci
kern	info	0.577682	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.577746	-	pci 0000:00:17.3: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.577746	-	 SUBSYSTEM=pci
kern	info	0.577746	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.577806	-	pci 0000:00:16.7: BAR 13: no space for [io  size 0x1000]
kern	info	0.577806	-	 SUBSYSTEM=pci
kern	info	0.577806	-	 DEVICE=+pci:0000:00:16.7
kern	info	0.577863	-	pci 0000:00:16.7: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.577863	-	 SUBSYSTEM=pci
kern	info	0.577863	-	 DEVICE=+pci:0000:00:16.7
kern	info	0.577922	-	pci 0000:00:16.6: BAR 13: no space for [io  size 0x1000]
kern	info	0.577922	-	 SUBSYSTEM=pci
kern	info	0.577922	-	 DEVICE=+pci:0000:00:16.6
kern	info	0.577979	-	pci 0000:00:16.6: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.577979	-	 SUBSYSTEM=pci
kern	info	0.577979	-	 DEVICE=+pci:0000:00:16.6
kern	info	0.578038	-	pci 0000:00:16.5: BAR 13: no space for [io  size 0x1000]
kern	info	0.578038	-	 SUBSYSTEM=pci
kern	info	0.578038	-	 DEVICE=+pci:0000:00:16.5
kern	info	0.578095	-	pci 0000:00:16.5: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578095	-	 SUBSYSTEM=pci
kern	info	0.578095	-	 DEVICE=+pci:0000:00:16.5
kern	info	0.578154	-	pci 0000:00:16.4: BAR 13: no space for [io  size 0x1000]
kern	info	0.578154	-	 SUBSYSTEM=pci
kern	info	0.578154	-	 DEVICE=+pci:0000:00:16.4
kern	info	0.578211	-	pci 0000:00:16.4: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578211	-	 SUBSYSTEM=pci
kern	info	0.578211	-	 DEVICE=+pci:0000:00:16.4
kern	info	0.578271	-	pci 0000:00:16.3: BAR 13: no space for [io  size 0x1000]
kern	info	0.578271	-	 SUBSYSTEM=pci
kern	info	0.578271	-	 DEVICE=+pci:0000:00:16.3
kern	info	0.578328	-	pci 0000:00:16.3: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578328	-	 SUBSYSTEM=pci
kern	info	0.578328	-	 DEVICE=+pci:0000:00:16.3
kern	info	0.578387	-	pci 0000:00:15.7: BAR 13: no space for [io  size 0x1000]
kern	info	0.578387	-	 SUBSYSTEM=pci
kern	info	0.578387	-	 DEVICE=+pci:0000:00:15.7
kern	info	0.578447	-	pci 0000:00:15.7: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578447	-	 SUBSYSTEM=pci
kern	info	0.578447	-	 DEVICE=+pci:0000:00:15.7
kern	info	0.578507	-	pci 0000:00:15.6: BAR 13: no space for [io  size 0x1000]
kern	info	0.578507	-	 SUBSYSTEM=pci
kern	info	0.578507	-	 DEVICE=+pci:0000:00:15.6
kern	info	0.578564	-	pci 0000:00:15.6: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578564	-	 SUBSYSTEM=pci
kern	info	0.578564	-	 DEVICE=+pci:0000:00:15.6
kern	info	0.578623	-	pci 0000:00:15.5: BAR 13: no space for [io  size 0x1000]
kern	info	0.578623	-	 SUBSYSTEM=pci
kern	info	0.578623	-	 DEVICE=+pci:0000:00:15.5
kern	info	0.578680	-	pci 0000:00:15.5: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578680	-	 SUBSYSTEM=pci
kern	info	0.578680	-	 DEVICE=+pci:0000:00:15.5
kern	info	0.578746	-	pci 0000:00:15.4: BAR 13: no space for [io  size 0x1000]
kern	info	0.578746	-	 SUBSYSTEM=pci
kern	info	0.578746	-	 DEVICE=+pci:0000:00:15.4
kern	info	0.578803	-	pci 0000:00:15.4: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578803	-	 SUBSYSTEM=pci
kern	info	0.578803	-	 DEVICE=+pci:0000:00:15.4
kern	info	0.578863	-	pci 0000:00:15.3: BAR 13: no space for [io  size 0x1000]
kern	info	0.578863	-	 SUBSYSTEM=pci
kern	info	0.578863	-	 DEVICE=+pci:0000:00:15.3
kern	info	0.578927	-	pci 0000:00:15.3: BAR 13: failed to assign [io  size 0x1000]
kern	info	0.578927	-	 SUBSYSTEM=pci
kern	info	0.578927	-	 DEVICE=+pci:0000:00:15.3
kern	info	0.578987	-	pci 0000:00:01.0: PCI bridge to [bus 01]
kern	info	0.578987	-	 SUBSYSTEM=pci
kern	info	0.578987	-	 DEVICE=+pci:0000:00:01.0
kern	info	0.579101	-	pci 0000:02:01.0: BAR 6: assigned [mem 0xfd500000-0xfd50ffff pref]
kern	info	0.579101	-	 SUBSYSTEM=pci
kern	info	0.579101	-	 DEVICE=+pci:0000:02:01.0
kern	info	0.579167	-	pci 0000:02:02.0: BAR 6: assigned [mem 0xfd510000-0xfd51ffff pref]
kern	info	0.579167	-	 SUBSYSTEM=pci
kern	info	0.579167	-	 DEVICE=+pci:0000:02:02.0
kern	info	0.579233	-	pci 0000:02:04.0: BAR 6: assigned [mem 0xfd520000-0xfd52ffff pref]
kern	info	0.579233	-	 SUBSYSTEM=pci
kern	info	0.579233	-	 DEVICE=+pci:0000:02:04.0
kern	info	0.579298	-	pci 0000:00:11.0: PCI bridge to [bus 02]
kern	info	0.579298	-	 SUBSYSTEM=pci
kern	info	0.579298	-	 DEVICE=+pci:0000:00:11.0
kern	info	0.579356	-	pci 0000:00:11.0:   bridge window [io  0x2000-0x3fff]
kern	info	0.579356	-	 SUBSYSTEM=pci
kern	info	0.579356	-	 DEVICE=+pci:0000:00:11.0
kern	info	0.579438	-	pci 0000:00:11.0:   bridge window [mem 0xfd500000-0xfdffffff]
kern	info	0.579438	-	 SUBSYSTEM=pci
kern	info	0.579438	-	 DEVICE=+pci:0000:00:11.0
kern	info	0.579511	-	pci 0000:00:11.0:   bridge window [mem 0xe7b00000-0xe7ffffff 64bit pref]
kern	info	0.579511	-	 SUBSYSTEM=pci
kern	info	0.579511	-	 DEVICE=+pci:0000:00:11.0
kern	info	0.579606	-	pci 0000:00:15.0: PCI bridge to [bus 03]
kern	info	0.579606	-	 SUBSYSTEM=pci
kern	info	0.579606	-	 DEVICE=+pci:0000:00:15.0
kern	info	0.579661	-	pci 0000:00:15.0:   bridge window [io  0x4000-0x4fff]
kern	info	0.579661	-	 SUBSYSTEM=pci
kern	info	0.579661	-	 DEVICE=+pci:0000:00:15.0
kern	info	0.579744	-	pci 0000:00:15.0:   bridge window [mem 0xfd400000-0xfd4fffff]
kern	info	0.579744	-	 SUBSYSTEM=pci
kern	info	0.579744	-	 DEVICE=+pci:0000:00:15.0
kern	info	0.579821	-	pci 0000:00:15.0:   bridge window [mem 0xe7a00000-0xe7afffff 64bit pref]
kern	info	0.579821	-	 SUBSYSTEM=pci
kern	info	0.579821	-	 DEVICE=+pci:0000:00:15.0
kern	info	0.579918	-	pci 0000:00:15.1: PCI bridge to [bus 04]
kern	info	0.579918	-	 SUBSYSTEM=pci
kern	info	0.579918	-	 DEVICE=+pci:0000:00:15.1
kern	info	0.579977	-	pci 0000:00:15.1:   bridge window [io  0x8000-0x8fff]
kern	info	0.579977	-	 SUBSYSTEM=pci
kern	info	0.579977	-	 DEVICE=+pci:0000:00:15.1
kern	info	0.580056	-	pci 0000:00:15.1:   bridge window [mem 0xfd000000-0xfd0fffff]
kern	info	0.580056	-	 SUBSYSTEM=pci
kern	info	0.580056	-	 DEVICE=+pci:0000:00:15.1
kern	info	0.580129	-	pci 0000:00:15.1:   bridge window [mem 0xe7600000-0xe76fffff 64bit pref]
kern	info	0.580129	-	 SUBSYSTEM=pci
kern	info	0.580129	-	 DEVICE=+pci:0000:00:15.1
kern	info	0.580224	-	pci 0000:00:15.2: PCI bridge to [bus 05]
kern	info	0.580224	-	 SUBSYSTEM=pci
kern	info	0.580224	-	 DEVICE=+pci:0000:00:15.2
kern	info	0.580278	-	pci 0000:00:15.2:   bridge window [io  0xc000-0xcfff]
kern	info	0.580278	-	 SUBSYSTEM=pci
kern	info	0.580278	-	 DEVICE=+pci:0000:00:15.2
kern	info	0.580353	-	pci 0000:00:15.2:   bridge window [mem 0xfcc00000-0xfccfffff]
kern	info	0.580353	-	 SUBSYSTEM=pci
kern	info	0.580353	-	 DEVICE=+pci:0000:00:15.2
kern	info	0.580430	-	pci 0000:00:15.2:   bridge window [mem 0xe7200000-0xe72fffff 64bit pref]
kern	info	0.580430	-	 SUBSYSTEM=pci
kern	info	0.580430	-	 DEVICE=+pci:0000:00:15.2
kern	info	0.580525	-	pci 0000:00:15.3: PCI bridge to [bus 06]
kern	info	0.580525	-	 SUBSYSTEM=pci
kern	info	0.580525	-	 DEVICE=+pci:0000:00:15.3
kern	info	0.580593	-	pci 0000:00:15.3:   bridge window [mem 0xfc800000-0xfc8fffff]
kern	info	0.580593	-	 SUBSYSTEM=pci
kern	info	0.580593	-	 DEVICE=+pci:0000:00:15.3
kern	info	0.580666	-	pci 0000:00:15.3:   bridge window [mem 0xe6e00000-0xe6efffff 64bit pref]
kern	info	0.580666	-	 SUBSYSTEM=pci
kern	info	0.580666	-	 DEVICE=+pci:0000:00:15.3
kern	info	0.580796	-	pci 0000:00:15.4: PCI bridge to [bus 07]
kern	info	0.580796	-	 SUBSYSTEM=pci
kern	info	0.580796	-	 DEVICE=+pci:0000:00:15.4
kern	info	0.580890	-	pci 0000:00:15.4:   bridge window [mem 0xfc400000-0xfc4fffff]
kern	info	0.580890	-	 SUBSYSTEM=pci
kern	info	0.580890	-	 DEVICE=+pci:0000:00:15.4
kern	info	0.580992	-	pci 0000:00:15.4:   bridge window [mem 0xe6a00000-0xe6afffff 64bit pref]
kern	info	0.580992	-	 SUBSYSTEM=pci
kern	info	0.580992	-	 DEVICE=+pci:0000:00:15.4
kern	info	0.581102	-	pci 0000:00:15.5: PCI bridge to [bus 08]
kern	info	0.581102	-	 SUBSYSTEM=pci
kern	info	0.581102	-	 DEVICE=+pci:0000:00:15.5
kern	info	0.581170	-	pci 0000:00:15.5:   bridge window [mem 0xfc000000-0xfc0fffff]
kern	info	0.581170	-	 SUBSYSTEM=pci
kern	info	0.581170	-	 DEVICE=+pci:0000:00:15.5
kern	info	0.581246	-	pci 0000:00:15.5:   bridge window [mem 0xe6600000-0xe66fffff 64bit pref]
kern	info	0.581246	-	 SUBSYSTEM=pci
kern	info	0.581246	-	 DEVICE=+pci:0000:00:15.5
kern	info	0.581350	-	pci 0000:00:15.6: PCI bridge to [bus 09]
kern	info	0.581350	-	 SUBSYSTEM=pci
kern	info	0.581350	-	 DEVICE=+pci:0000:00:15.6
kern	info	0.581418	-	pci 0000:00:15.6:   bridge window [mem 0xfbc00000-0xfbcfffff]
kern	info	0.581418	-	 SUBSYSTEM=pci
kern	info	0.581418	-	 DEVICE=+pci:0000:00:15.6
kern	info	0.581494	-	pci 0000:00:15.6:   bridge window [mem 0xe6200000-0xe62fffff 64bit pref]
kern	info	0.581494	-	 SUBSYSTEM=pci
kern	info	0.581494	-	 DEVICE=+pci:0000:00:15.6
kern	info	0.581589	-	pci 0000:00:15.7: PCI bridge to [bus 0a]
kern	info	0.581589	-	 SUBSYSTEM=pci
kern	info	0.581589	-	 DEVICE=+pci:0000:00:15.7
kern	info	0.581656	-	pci 0000:00:15.7:   bridge window [mem 0xfb800000-0xfb8fffff]
kern	info	0.581656	-	 SUBSYSTEM=pci
kern	info	0.581656	-	 DEVICE=+pci:0000:00:15.7
kern	info	0.581740	-	pci 0000:00:15.7:   bridge window [mem 0xe5e00000-0xe5efffff 64bit pref]
kern	info	0.581740	-	 SUBSYSTEM=pci
kern	info	0.581740	-	 DEVICE=+pci:0000:00:15.7
kern	info	0.581838	-	pci 0000:00:16.0: PCI bridge to [bus 0b]
kern	info	0.581838	-	 SUBSYSTEM=pci
kern	info	0.581838	-	 DEVICE=+pci:0000:00:16.0
kern	info	0.581894	-	pci 0000:00:16.0:   bridge window [io  0x5000-0x5fff]
kern	info	0.581894	-	 SUBSYSTEM=pci
kern	info	0.581894	-	 DEVICE=+pci:0000:00:16.0
kern	info	0.581971	-	pci 0000:00:16.0:   bridge window [mem 0xfd300000-0xfd3fffff]
kern	info	0.581971	-	 SUBSYSTEM=pci
kern	info	0.581971	-	 DEVICE=+pci:0000:00:16.0
kern	info	0.582047	-	pci 0000:00:16.0:   bridge window [mem 0xe7900000-0xe79fffff 64bit pref]
kern	info	0.582047	-	 SUBSYSTEM=pci
kern	info	0.582047	-	 DEVICE=+pci:0000:00:16.0
kern	info	0.582146	-	pci 0000:00:16.1: PCI bridge to [bus 0c]
kern	info	0.582146	-	 SUBSYSTEM=pci
kern	info	0.582146	-	 DEVICE=+pci:0000:00:16.1
kern	info	0.582201	-	pci 0000:00:16.1:   bridge window [io  0x9000-0x9fff]
kern	info	0.582201	-	 SUBSYSTEM=pci
kern	info	0.582201	-	 DEVICE=+pci:0000:00:16.1
kern	info	0.582276	-	pci 0000:00:16.1:   bridge window [mem 0xfcf00000-0xfcffffff]
kern	info	0.582276	-	 SUBSYSTEM=pci
kern	info	0.582276	-	 DEVICE=+pci:0000:00:16.1
kern	info	0.582349	-	pci 0000:00:16.1:   bridge window [mem 0xe7500000-0xe75fffff 64bit pref]
kern	info	0.582349	-	 SUBSYSTEM=pci
kern	info	0.582349	-	 DEVICE=+pci:0000:00:16.1
kern	info	0.582449	-	pci 0000:00:16.2: PCI bridge to [bus 0d]
kern	info	0.582449	-	 SUBSYSTEM=pci
kern	info	0.582449	-	 DEVICE=+pci:0000:00:16.2
kern	info	0.582504	-	pci 0000:00:16.2:   bridge window [io  0xd000-0xdfff]
kern	info	0.582504	-	 SUBSYSTEM=pci
kern	info	0.582504	-	 DEVICE=+pci:0000:00:16.2
kern	info	0.582584	-	pci 0000:00:16.2:   bridge window [mem 0xfcb00000-0xfcbfffff]
kern	info	0.582584	-	 SUBSYSTEM=pci
kern	info	0.582584	-	 DEVICE=+pci:0000:00:16.2
kern	info	0.582658	-	pci 0000:00:16.2:   bridge window [mem 0xe7100000-0xe71fffff 64bit pref]
kern	info	0.582658	-	 SUBSYSTEM=pci
kern	info	0.582658	-	 DEVICE=+pci:0000:00:16.2
kern	info	0.582764	-	pci 0000:00:16.3: PCI bridge to [bus 0e]
kern	info	0.582764	-	 SUBSYSTEM=pci
kern	info	0.582764	-	 DEVICE=+pci:0000:00:16.3
kern	info	0.582832	-	pci 0000:00:16.3:   bridge window [mem 0xfc700000-0xfc7fffff]
kern	info	0.582832	-	 SUBSYSTEM=pci
kern	info	0.582832	-	 DEVICE=+pci:0000:00:16.3
kern	info	0.582907	-	pci 0000:00:16.3:   bridge window [mem 0xe6d00000-0xe6dfffff 64bit pref]
kern	info	0.582907	-	 SUBSYSTEM=pci
kern	info	0.582907	-	 DEVICE=+pci:0000:00:16.3
kern	info	0.583610	-	pci 0000:00:16.4: PCI bridge to [bus 0f]
kern	info	0.583610	-	 SUBSYSTEM=pci
kern	info	0.583610	-	 DEVICE=+pci:0000:00:16.4
kern	info	0.583678	-	pci 0000:00:16.4:   bridge window [mem 0xfc300000-0xfc3fffff]
kern	info	0.583678	-	 SUBSYSTEM=pci
kern	info	0.583678	-	 DEVICE=+pci:0000:00:16.4
kern	info	0.583759	-	pci 0000:00:16.4:   bridge window [mem 0xe6900000-0xe69fffff 64bit pref]
kern	info	0.583759	-	 SUBSYSTEM=pci
kern	info	0.583759	-	 DEVICE=+pci:0000:00:16.4
kern	info	0.583856	-	pci 0000:00:16.5: PCI bridge to [bus 10]
kern	info	0.583856	-	 SUBSYSTEM=pci
kern	info	0.583856	-	 DEVICE=+pci:0000:00:16.5
kern	info	0.583926	-	pci 0000:00:16.5:   bridge window [mem 0xfbf00000-0xfbffffff]
kern	info	0.583926	-	 SUBSYSTEM=pci
kern	info	0.583926	-	 DEVICE=+pci:0000:00:16.5
kern	info	0.583999	-	pci 0000:00:16.5:   bridge window [mem 0xe6500000-0xe65fffff 64bit pref]
kern	info	0.583999	-	 SUBSYSTEM=pci
kern	info	0.583999	-	 DEVICE=+pci:0000:00:16.5
kern	info	0.584095	-	pci 0000:00:16.6: PCI bridge to [bus 11]
kern	info	0.584095	-	 SUBSYSTEM=pci
kern	info	0.584095	-	 DEVICE=+pci:0000:00:16.6
kern	info	0.584163	-	pci 0000:00:16.6:   bridge window [mem 0xfbb00000-0xfbbfffff]
kern	info	0.584163	-	 SUBSYSTEM=pci
kern	info	0.584163	-	 DEVICE=+pci:0000:00:16.6
kern	info	0.584238	-	pci 0000:00:16.6:   bridge window [mem 0xe6100000-0xe61fffff 64bit pref]
kern	info	0.584238	-	 SUBSYSTEM=pci
kern	info	0.584238	-	 DEVICE=+pci:0000:00:16.6
kern	info	0.584333	-	pci 0000:00:16.7: PCI bridge to [bus 12]
kern	info	0.584333	-	 SUBSYSTEM=pci
kern	info	0.584333	-	 DEVICE=+pci:0000:00:16.7
kern	info	0.584399	-	pci 0000:00:16.7:   bridge window [mem 0xfb700000-0xfb7fffff]
kern	info	0.584399	-	 SUBSYSTEM=pci
kern	info	0.584399	-	 DEVICE=+pci:0000:00:16.7
kern	info	0.584473	-	pci 0000:00:16.7:   bridge window [mem 0xe5d00000-0xe5dfffff 64bit pref]
kern	info	0.584473	-	 SUBSYSTEM=pci
kern	info	0.584473	-	 DEVICE=+pci:0000:00:16.7
kern	info	0.584570	-	pci 0000:00:17.0: PCI bridge to [bus 13]
kern	info	0.584570	-	 SUBSYSTEM=pci
kern	info	0.584570	-	 DEVICE=+pci:0000:00:17.0
kern	info	0.584624	-	pci 0000:00:17.0:   bridge window [io  0x6000-0x6fff]
kern	info	0.584624	-	 SUBSYSTEM=pci
kern	info	0.584624	-	 DEVICE=+pci:0000:00:17.0
kern	info	0.584698	-	pci 0000:00:17.0:   bridge window [mem 0xfd200000-0xfd2fffff]
kern	info	0.584698	-	 SUBSYSTEM=pci
kern	info	0.584698	-	 DEVICE=+pci:0000:00:17.0
kern	info	0.584784	-	pci 0000:00:17.0:   bridge window [mem 0xe7800000-0xe78fffff 64bit pref]
kern	info	0.584784	-	 SUBSYSTEM=pci
kern	info	0.584784	-	 DEVICE=+pci:0000:00:17.0
kern	info	0.584885	-	pci 0000:00:17.1: PCI bridge to [bus 14]
kern	info	0.584885	-	 SUBSYSTEM=pci
kern	info	0.584885	-	 DEVICE=+pci:0000:00:17.1
kern	info	0.584939	-	pci 0000:00:17.1:   bridge window [io  0xa000-0xafff]
kern	info	0.584939	-	 SUBSYSTEM=pci
kern	info	0.584939	-	 DEVICE=+pci:0000:00:17.1
kern	info	0.585014	-	pci 0000:00:17.1:   bridge window [mem 0xfce00000-0xfcefffff]
kern	info	0.585014	-	 SUBSYSTEM=pci
kern	info	0.585014	-	 DEVICE=+pci:0000:00:17.1
kern	info	0.585087	-	pci 0000:00:17.1:   bridge window [mem 0xe7400000-0xe74fffff 64bit pref]
kern	info	0.585087	-	 SUBSYSTEM=pci
kern	info	0.585087	-	 DEVICE=+pci:0000:00:17.1
kern	info	0.585182	-	pci 0000:00:17.2: PCI bridge to [bus 15]
kern	info	0.585182	-	 SUBSYSTEM=pci
kern	info	0.585182	-	 DEVICE=+pci:0000:00:17.2
kern	info	0.585236	-	pci 0000:00:17.2:   bridge window [io  0xe000-0xefff]
kern	info	0.585236	-	 SUBSYSTEM=pci
kern	info	0.585236	-	 DEVICE=+pci:0000:00:17.2
kern	info	0.585310	-	pci 0000:00:17.2:   bridge window [mem 0xfca00000-0xfcafffff]
kern	info	0.585310	-	 SUBSYSTEM=pci
kern	info	0.585310	-	 DEVICE=+pci:0000:00:17.2
kern	info	0.585384	-	pci 0000:00:17.2:   bridge window [mem 0xe7000000-0xe70fffff 64bit pref]
kern	info	0.585384	-	 SUBSYSTEM=pci
kern	info	0.585384	-	 DEVICE=+pci:0000:00:17.2
kern	info	0.585479	-	pci 0000:00:17.3: PCI bridge to [bus 16]
kern	info	0.585479	-	 SUBSYSTEM=pci
kern	info	0.585479	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.585547	-	pci 0000:00:17.3:   bridge window [mem 0xfc600000-0xfc6fffff]
kern	info	0.585547	-	 SUBSYSTEM=pci
kern	info	0.585547	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.585620	-	pci 0000:00:17.3:   bridge window [mem 0xe6c00000-0xe6cfffff 64bit pref]
kern	info	0.585620	-	 SUBSYSTEM=pci
kern	info	0.585620	-	 DEVICE=+pci:0000:00:17.3
kern	info	0.585722	-	pci 0000:00:17.4: PCI bridge to [bus 17]
kern	info	0.585722	-	 SUBSYSTEM=pci
kern	info	0.585722	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.585790	-	pci 0000:00:17.4:   bridge window [mem 0xfc200000-0xfc2fffff]
kern	info	0.585790	-	 SUBSYSTEM=pci
kern	info	0.585790	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.585863	-	pci 0000:00:17.4:   bridge window [mem 0xe6800000-0xe68fffff 64bit pref]
kern	info	0.585863	-	 SUBSYSTEM=pci
kern	info	0.585863	-	 DEVICE=+pci:0000:00:17.4
kern	info	0.585959	-	pci 0000:00:17.5: PCI bridge to [bus 18]
kern	info	0.585959	-	 SUBSYSTEM=pci
kern	info	0.585959	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.586026	-	pci 0000:00:17.5:   bridge window [mem 0xfbe00000-0xfbefffff]
kern	info	0.586026	-	 SUBSYSTEM=pci
kern	info	0.586026	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.586100	-	pci 0000:00:17.5:   bridge window [mem 0xe6400000-0xe64fffff 64bit pref]
kern	info	0.586100	-	 SUBSYSTEM=pci
kern	info	0.586100	-	 DEVICE=+pci:0000:00:17.5
kern	info	0.586195	-	pci 0000:00:17.6: PCI bridge to [bus 19]
kern	info	0.586195	-	 SUBSYSTEM=pci
kern	info	0.586195	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.586262	-	pci 0000:00:17.6:   bridge window [mem 0xfba00000-0xfbafffff]
kern	info	0.586262	-	 SUBSYSTEM=pci
kern	info	0.586262	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.586336	-	pci 0000:00:17.6:   bridge window [mem 0xe6000000-0xe60fffff 64bit pref]
kern	info	0.586336	-	 SUBSYSTEM=pci
kern	info	0.586336	-	 DEVICE=+pci:0000:00:17.6
kern	info	0.586435	-	pci 0000:00:17.7: PCI bridge to [bus 1a]
kern	info	0.586435	-	 SUBSYSTEM=pci
kern	info	0.586435	-	 DEVICE=+pci:0000:00:17.7
kern	info	0.586502	-	pci 0000:00:17.7:   bridge window [mem 0xfb600000-0xfb6fffff]
kern	info	0.586502	-	 SUBSYSTEM=pci
kern	info	0.586502	-	 DEVICE=+pci:0000:00:17.7
kern	info	0.586575	-	pci 0000:00:17.7:   bridge window [mem 0xe5c00000-0xe5cfffff 64bit pref]
kern	info	0.586575	-	 SUBSYSTEM=pci
kern	info	0.586575	-	 DEVICE=+pci:0000:00:17.7
kern	info	0.586671	-	pci 0000:00:18.0: PCI bridge to [bus 1b]
kern	info	0.586671	-	 SUBSYSTEM=pci
kern	info	0.586671	-	 DEVICE=+pci:0000:00:18.0
kern	info	0.586732	-	pci 0000:00:18.0:   bridge window [io  0x7000-0x7fff]
kern	info	0.586732	-	 SUBSYSTEM=pci
kern	info	0.586732	-	 DEVICE=+pci:0000:00:18.0
kern	info	0.586807	-	pci 0000:00:18.0:   bridge window [mem 0xfd100000-0xfd1fffff]
kern	info	0.586807	-	 SUBSYSTEM=pci
kern	info	0.586807	-	 DEVICE=+pci:0000:00:18.0
kern	info	0.586881	-	pci 0000:00:18.0:   bridge window [mem 0xe7700000-0xe77fffff 64bit pref]
kern	info	0.586881	-	 SUBSYSTEM=pci
kern	info	0.586881	-	 DEVICE=+pci:0000:00:18.0
kern	info	0.586976	-	pci 0000:00:18.1: PCI bridge to [bus 1c]
kern	info	0.586976	-	 SUBSYSTEM=pci
kern	info	0.586976	-	 DEVICE=+pci:0000:00:18.1
kern	info	0.587030	-	pci 0000:00:18.1:   bridge window [io  0xb000-0xbfff]
kern	info	0.587030	-	 SUBSYSTEM=pci
kern	info	0.587030	-	 DEVICE=+pci:0000:00:18.1
kern	info	0.587105	-	pci 0000:00:18.1:   bridge window [mem 0xfcd00000-0xfcdfffff]
kern	info	0.587105	-	 SUBSYSTEM=pci
kern	info	0.587105	-	 DEVICE=+pci:0000:00:18.1
kern	info	0.587179	-	pci 0000:00:18.1:   bridge window [mem 0xe7300000-0xe73fffff 64bit pref]
kern	info	0.587179	-	 SUBSYSTEM=pci
kern	info	0.587179	-	 DEVICE=+pci:0000:00:18.1
kern	info	0.587274	-	pci 0000:00:18.2: PCI bridge to [bus 1d]
kern	info	0.587274	-	 SUBSYSTEM=pci
kern	info	0.587274	-	 DEVICE=+pci:0000:00:18.2
kern	info	0.587341	-	pci 0000:00:18.2:   bridge window [mem 0xfc900000-0xfc9fffff]
kern	info	0.587341	-	 SUBSYSTEM=pci
kern	info	0.587341	-	 DEVICE=+pci:0000:00:18.2
kern	info	0.587414	-	pci 0000:00:18.2:   bridge window [mem 0xe6f00000-0xe6ffffff 64bit pref]
kern	info	0.587414	-	 SUBSYSTEM=pci
kern	info	0.587414	-	 DEVICE=+pci:0000:00:18.2
kern	info	0.587510	-	pci 0000:00:18.3: PCI bridge to [bus 1e]
kern	info	0.587510	-	 SUBSYSTEM=pci
kern	info	0.587510	-	 DEVICE=+pci:0000:00:18.3
kern	info	0.587581	-	pci 0000:00:18.3:   bridge window [mem 0xfc500000-0xfc5fffff]
kern	info	0.587581	-	 SUBSYSTEM=pci
kern	info	0.587581	-	 DEVICE=+pci:0000:00:18.3
kern	info	0.587656	-	pci 0000:00:18.3:   bridge window [mem 0xe6b00000-0xe6bfffff 64bit pref]
kern	info	0.587656	-	 SUBSYSTEM=pci
kern	info	0.587656	-	 DEVICE=+pci:0000:00:18.3
kern	info	0.587761	-	pci 0000:00:18.4: PCI bridge to [bus 1f]
kern	info	0.587761	-	 SUBSYSTEM=pci
kern	info	0.587761	-	 DEVICE=+pci:0000:00:18.4
kern	info	0.587829	-	pci 0000:00:18.4:   bridge window [mem 0xfc100000-0xfc1fffff]
kern	info	0.587829	-	 SUBSYSTEM=pci
kern	info	0.587829	-	 DEVICE=+pci:0000:00:18.4
kern	info	0.587904	-	pci 0000:00:18.4:   bridge window [mem 0xe6700000-0xe67fffff 64bit pref]
